OBJECTID,DOWLKNUM,LK_PCTLTRL,LK_LZACRES,LK_LZDEPTH,AREA,ACRES,PERFEET,PERIMETER,LAKE_NAME,Shape_Length,Shape_Area
103797,77008402,30.78000069,427.32,15,1729346.21,427.321,118019.173,35972.316,Big Birch (S portion),35972.31629,1729346.206
103798,77008800,34.61999893,40.37,15,163367.923,40.368,20775.587,6332.411,Turtle,6332.411474,163367.9134
103799,77008900,32.43999863,271.94,15,1100515.548,271.937,93332.515,28447.808,Little Birch,28447.80754,1100515.536
103800,77009500,48.49000168,25.18,15,101886.21,25.176,10612.744,3234.771,Fuller,3234.770895,101886.2061
103801,77009600,64.47000122,33.36,15,135000.288,33.359,11164.16,3402.843,Hennessy,3402.842891,135000.2833
103802,77010500,41.22999954,83.07,15,336174.314,83.069,25589.587,7799.722,Latimer,7799.72161,336174.2994
103803,77012000,24.94000053,36,15,145687.082,35.999,21859.304,6662.729,Charlotte,6662.729413,145687.0853
103804,77012800,72.36000061,87.42,15,353766.508,87.416,18734.139,5710.177,Horseshoe,5710.176745,353766.4871
103805,77013800,59.16999817,46.81,15,189427.55,46.808,14336.3,4369.713,Dower,4369.713233,189427.5454
103806,77014901,44.83000183,70.84,15,286695.193,70.842,25949.691,7909.482,Long (Main Basin),7909.481449,286695.1916
103807,77015001,87.75,402.55,15,1629103.067,402.551,49165.986,14985.822,Sauk (Southwest Bay),14985.82216,1629103.063
103808,77015002,57.45000076,962.09,15,3893524.098,962.09,129142.526,39362.721,Sauk (North Bay),39362.72104,3893524.124
103809,77016000,45.75999832,63.46,15,256810.873,63.458,18827.692,5738.692,Cedar,5738.692021,256810.8664
103810,77016300,77.04000092,89.76,15,363240.673,89.757,16787.889,5116.959,Juergens,5116.958987,363240.6704
103811,77016400,66.34999847,189.84,15,768291.749,189.845,34078.066,10387.015,Little Sauk,10387.01509,768291.7493
103812,77018100,47.22000122,183.36,15,742052.532,183.361,33501.836,10211.38,Maple,10211.37953,742052.5238
103813,77018200,93.5,113.21,15,458135.226,113.205,14081.945,4292.185,Guernsey,4292.185473,458135.2205
103814,77019500,100,68.16,15,275826.588,68.157,12636.16,3851.509,Faille,3851.509171,275826.5864
103815,77021500,53.52999878,3389.01,15,13715120.04,3389.006,268504.794,81840.425,Osakis,81840.42542,13715119.99
103816,77035700,64.30999756,66.72,15,270019.737,66.722,24705.657,7530.299,Long,7530.299766,270019.7493
103817,77035800,50.13000107,30.92,15,125137.096,30.921,11167.413,3403.834,Lily,3403.834321,125137.1083
103818,78002500,100,10848.3,15,43902483.84,10848.304,244404.29,74494.577,Traverse,74494.57727,43902483.8
103819,80002500,100,16.49,15,66723.247,16.487,3676.344,1120.553,Unnamed,1120.55299,66723.24531
103820,80003000,53.38999939,134.51,15,544337.01,134.506,23242.855,7084.436,Lower Twin,7084.436213,544336.9918
103821,80003400,100,532.53,15,2155125.556,532.532,30145.554,9188.383,Blueberry,9188.383486,2155125.547
103822,80003600,100,35.26,15,142710.356,35.264,6885.864,2098.818,Unnamed,2098.817692,142710.3521
103823,80003700,82.25,297.53,15,1204050.781,297.527,32176.524,9807.424,Stocking,9807.424071,1204050.786
103824,80003800,52.06000137,11.97,15,48449.024,11.972,6794.054,2070.832,Morgan,2070.831836,48449.02637
103825,80003900,56.65999985,64.53,15,261141.3,64.528,15357.657,4681.023,Spirit,4681.023281,261141.2933
103826,81000300,56.36000061,51.4,15,208007.144,51.399,13755.498,4192.684,St. Olaf,4192.684118,208007.1425
103827,81001401,86.88999939,563.67,15,2281156.155,563.674,31915.605,9727.896,Clear,9727.895981,2281156.177
103828,81001500,99.30000305,122.64,15,496315.228,122.639,11541.819,3517.953,Loon,3517.95316,496315.223
103829,81005500,60.25999832,113.11,15,457737.825,113.107,21603.502,6584.76,Reeds,6584.760422,457737.8064
103830,81009500,98.87000275,2225.77,15,9007565.661,2225.769,84966.617,25897.877,Elysian,25897.87675,9007565.711
103831,82001400,80.98000336,110.63,15,447716.779,110.631,17924.114,5463.281,Little Carnelian,5463.280793,447716.7819
103832,82002100,93.91000366,97.34,15,393921.116,97.338,22669.718,6909.744,Long,6909.743517,393921.1074
103833,82002300,57.06999969,24.99,15,101138.76,24.991,9910.111,3020.608,Lily,3020.607844,101138.7579
103834,82002500,97.95999908,40.53,15,164006.397,40.526,5872.705,1790.004,Louise,1790.004058,164006.3992
103835,82003100,99.34999847,121.7,15,492516.709,121.701,25214.601,7685.426,Terrapin,7685.4259,492516.7116
103836,82003300,92.91999817,37.37,15,151244.537,37.373,10760.639,3279.849,Mays,3279.849257,151244.5352
103837,82003400,89.01000214,38.64,15,156364.457,38.638,9514.613,2900.06,East Boot,2900.059866,156364.4644
103838,82003800,100,35.8,15,144875.812,35.799,7448.263,2270.235,Unnamed (Maple Marsh),2270.234951,144875.8194
103839,82004400,72.98000336,35.25,15,142667.647,35.253,9753.567,2972.893,West Boot,2972.893151,142667.6436
103840,82004600,31.76000023,64.49,15,260997.518,64.492,24538.437,7479.33,Square,7479.330484,260997.5443
103841,82004900,30.09000015,137.53,15,556565.248,137.527,53513.663,16310.997,Big Carnelian,16310.99715,556565.2423
103842,82005200,69.79000092,1180.44,15,4777183.132,1180.442,110350.096,33634.777,Big Marine,33634.77678,4777183.16
103843,82005400,54.70999908,119.4,15,483217.141,119.403,28868.622,8799.174,Bone,8799.173423,483217.1409
103844,82005900,55.45999908,40.94,15,165674.308,40.938,21345.044,6505.982,Goose,6505.982249,165674.3054
103845,82007700,100,34.14,15,138168.293,34.141,7306.087,2226.902,Unnamed (Goggins),2226.901999,138168.2991
103846,82008000,89.73000336,78.57,15,317960.791,78.568,16037.182,4888.143,Halfbreed,4888.142688,317960.8003
103847,82008700,97.15000153,18.63,15,75379.141,18.626,5548.172,1691.086,Unnamed,1691.086187,75379.1413
103848,82009100,99.63999939,96.89,15,392100.893,96.888,9508.6,2898.227,Battle Creek,2898.227049,392100.9166
103849,82009200,52.45000076,29.67,15,120075.983,29.671,13682.203,4170.344,Powers,4170.343935,120075.9908
103850,82010100,90.80999756,142.62,15,577161.619,142.617,21458.646,6540.608,DeMontreville,6540.608826,577161.6129
103851,82010300,100,87.38,15,353638.785,87.384,10005.426,3049.66,Olson,3049.659964,353638.7726
103852,82010400,71.25,109.71,15,443973.155,109.706,16344.779,4981.899,Jane,4981.898689,443973.1441
103853,82010600,25.85000038,66.38,15,268645.153,66.382,37541.866,11442.784,Elmo,11442.78358,268645.1519
103854,82011500,42.09999847,30.82,15,124746.412,30.825,15591.469,4752.289,Tanners,4752.289235,124746.4155
103855,82011800,56.90000153,35.94,15,145432.435,35.936,15096.888,4601.541,Long,4601.540688,145432.4485
103856,82012200,93.51999664,164.12,15,664194.816,164.123,27411.293,8354.979,Pine Tree,8354.978955,664194.8091
103857,82013000,93.12000275,49.46,15,200160.79,49.46,13439.993,4096.518,Long,4096.51791,200160.7948
103858,82014800,100,37.65,15,152379.189,37.653,7643.466,2329.735,Plaisted,2329.735302,152379.1867
103859,82014900,100,57.85,15,234125.726,57.852,9929.062,3026.387,North School Section,3026.387022,234125.7273
103860,82015100,87.81999969,83.84,15,339298.567,83.841,11905.776,3628.892,South School Section,3628.891639,339298.5669
103861,82015300,99.48999786,130.59,15,528503.757,130.593,12984.231,3957.601,Sunset,3957.601396,528503.7666
103862,82015900,68.75,1561.19,15,6318057.332,1561.192,148633.349,45303.535,Forest,45303.53493,6318057.277
103863,82016200,86.44000244,25.53,15,103307.88,25.527,6385.874,1946.418,Shields,1946.418433,103307.8761
103864,82016300,63.02000046,270.31,15,1093915.55,270.307,38784.43,11821.518,Clear,11821.51793,1093915.531
103865,82016600,49.99000168,23.83,15,96455.379,23.834,10665.37,3250.811,Carver,3250.811429,96455.38094
103866,82016700,53.61000061,1334.41,15,5400287.345,1334.411,161577.056,49248.785,White Bear,49248.78524,5400287.316
103867,83003600,100,402.86,15,1630352.723,402.86,20541.119,6260.946,Kansas,6260.945812,1630352.705
103868,83004000,100,257.93,15,1043824.892,257.929,23497.722,7162.12,Long,7162.119917,1043824.883
103869,83004300,100,204.95,15,829401.825,204.945,20186.324,6152.804,St. James,6152.804454,829401.8098
103870,85001101,59.41999817,132.24,15,535170.957,132.241,41402.643,12619.551,Winona (South Bay),12619.55174,535170.9524
103871,85001102,91.73999786,78.76,15,318737.058,78.76,14978.428,4565.434,Winona (North Bay),4565.433731,318737.0523
103872,86000100,100,115.3,15,466616.493,115.301,12159.828,3706.323,Foster,3706.323542,466616.4835
103873,86000900,75.75,71.05,15,287519.114,71.046,11777.371,3589.75,Martha,3589.750169,287519.1099
103874,86001100,37.70999908,89.71,15,363056.743,89.711,33344.022,10163.278,Charlotte,10163.27802,363056.746
103875,86001200,98.11000061,12.1,15,48967.746,12.1,3625.727,1105.124,Moore,1105.123683,48967.75471
103876,86002000,98.33999634,106.73,15,431920.745,106.728,21554.466,6569.814,Wilhelm,6569.814453,431920.7506
103877,86002100,100,77.69,15,314408.863,77.69,8825.305,2689.958,Mud,2689.95808,314408.8502
103878,86002200,100,137.08,15,554744.613,137.077,13523.331,4121.92,Steele,4121.919655,554744.6017
103879,86002300,58.99000168,179.49,15,726372.552,179.487,35413.914,10794.183,Beebe,10794.18213,726372.5548
103880,86002800,99.76999664,208.14,15,842313.913,208.136,26229.324,7994.714,Moore,7994.713751,842313.9253
103881,86003100,94.91999817,3513.24,15,14217888.82,3513.24,201209.662,61328.828,Pelican,61328.82847,14217888.8
103882,86004100,72.22000122,126.94,15,513723.706,126.941,17227.801,5251.044,Dean,5251.044259,513723.7007
103883,86004600,99.80999756,107.59,15,435394.734,107.586,11425.84,3482.603,Crawford,3482.602979,435394.7354
103884,86004900,100,349.35,15,1413790.709,349.348,19095.825,5820.419,Mary,5820.419429,1413790.711
103885,86005100,53.50999832,86.43,15,349769.162,86.428,18443.324,5621.536,Constance,5621.536353,349769.1621
103886,86005302,18.96999931,138.77,15,561582.121,138.767,43055.124,13123.228,Pulaski (main bay),13123.22807,561582.1028
103887,86005600,100,155.46,15,629124.905,155.457,16921.385,5157.649,Washington,5157.648457,629124.9131
103888,86006100,99.01999664,45.66,15,184771.58,45.657,9231.415,2813.741,Pohl,2813.741004,184771.5902
103889,86006300,99.56999969,162.05,15,655818.103,162.053,20656.089,6295.989,Green Mountain,6295.988615,655818.1039
103890,86006600,49.95999908,49.87,15,201801.82,49.865,16536.573,5040.357,Birch,5040.357519,201801.8126
103891,86006700,64.01000214,10.95,15,44320.889,10.952,5895.379,1796.915,First,1796.915039,44320.89341
103892,86006800,73.94999695,24.37,15,98642.001,24.374,10664.899,3250.668,Mud,3250.66792,98642.00233
103893,86006900,67.09999847,64.44,15,260803.809,64.445,25267.553,7701.566,Long,7701.566006,260803.8058
103894,86007000,32.00999832,34.99,15,141584.296,34.985,16663.434,5079.025,Bertram,5079.025114,141584.2863
103895,86007100,100,27.43,15,110988.752,27.425,5405.295,1647.537,East Twin,1647.537373,110988.7488
103896,86007200,96.19999695,88,15,356145.115,88.003,12570.312,3831.439,North,3831.438427,356145.1052
103897,86007300,85.44000244,145.49,15,588799.067,145.492,21175.02,6454.159,Cedar,6454.158835,588799.0699
103898,86007302,46.00999832,16.64,15,67323.299,16.636,9760.35,2974.961,Little Cedar,2974.960625,67323.30456
103899,86007800,100,45.81,15,185404.384,45.813,9959.921,3035.79,Slough,3035.790153,185404.3883
103900,86008300,100,11.04,15,44669.852,11.038,3394.966,1034.788,Unnamed,1034.787838,44669.85448
103901,86008600,99.94999695,434.64,15,1758979.93,434.644,28302.573,8626.641,Fountain,8626.641086,1758979.929
103902,86008800,62.06999969,58.28,15,235852.386,58.279,15915.03,4850.911,Mink,4850.911085,235852.3987
103903,86008900,86.31999969,53.12,15,214993.141,53.125,12058.272,3675.369,Tamarack,3675.368701,214993.14
103904,86009000,48.79999924,756.98,15,3063442.224,756.977,83925.103,25580.422,Buffalo,25580.42249,3063442.237
103905,86009400,100,31.27,15,126554.799,31.272,6242.815,1902.814,West Twin,1902.814003,126554.7985
103906,86009500,84.44999695,82.68,15,334596.117,82.679,20413.393,6222.015,Black,6222.014497,334596.1133
103907,86010300,75.72000122,64.11,15,259439.888,64.108,12450.254,3794.845,Ida,3794.845244,259439.8985
103908,86010600,100,338,15,1367869.89,338.001,20174.852,6149.307,Little Waverly,6149.307322,1367869.896
103909,86010700,79.19000244,135.46,15,548186.505,135.457,15933.396,4856.509,Deer,4856.509018,548186.4984
103910,86010800,100,51.93,15,210161.968,51.931,6863.199,2091.907,Goose,2091.907296,210161.9719
103911,86010900,59.31000137,11.94,15,48318.297,11.939,6145.756,1873.23,Fadden,1873.229879,48318.2976
103912,86011400,30.04999924,146.75,15,593891.284,146.751,38683.794,11790.844,Waverly,11790.84384,593891.2823
103913,86011600,75.09999847,74.12,15,299965.247,74.121,12961.529,3950.682,Birch,3950.681871,299965.2454
103914,86011800,100,6,15,24291.26,6.002,2122.903,647.062,Unnamed,647.062254,24291.25963
103915,86011900,55.86999893,39.43,15,159577.323,39.432,14922.099,4548.265,Sullivan,4548.264908,159577.325
103916,86012000,50.20999908,155.23,15,628208.028,155.23,33306.702,10151.903,Ramsey,10151.90304,628208.0047
103917,86012200,87.98999786,60.42,15,244532.427,60.424,13784.606,4201.556,Light Foot,4201.556145,244532.4248
103918,86012300,51.04000092,24.97,15,101054.1,24.97,10803.295,3292.851,North Twin,3292.850983,101054.105
103919,86012600,82.62000275,36.29,15,146864.441,36.29,8584.066,2616.429,South Twin,2616.428626,146864.4396
103920,86012700,60.61999893,35.09,15,142006.484,35.09,12566.315,3830.22,Albert,3830.220273,142006.4827
103921,86012900,100,32.15,15,130112.267,32.151,5183.995,1580.085,Albert,1580.084997,130112.2682
103922,86013101,78.73000336,18.68,15,75607.727,18.683,6409.622,1953.657,North Berthiaume,1953.656673,75607.72165
103923,86013102,58.93999863,11.59,15,46893.866,11.587,6487.885,1977.511,South Berthiaume,1977.511353,46893.8554
103924,86013200,99.87999725,118.82,15,480857.214,118.82,15491.701,4721.88,Abbie,4721.880049,480857.2145
103925,86013300,97.55000305,79.55,15,321950.673,79.554,10437.564,3181.376,Angus,3181.376183,321950.6761
103926,86013401,51.95000076,393.4,15,1592080.643,393.403,77668.189,23673.311,Upper Maple,23673.31181,1592080.64
103927,86013402,100,118.53,15,479682.426,118.53,11336.934,3455.504,Mud,3455.504429,479682.4189
103928,86013900,98.93000031,127.21,15,514802.885,127.208,17297.967,5272.431,Little Mary,5272.43041,514802.8826
103929,86014000,45.54000092,37.67,15,152436.988,37.667,13929.768,4245.802,Silver,4245.801739,152436.9844
103930,86014600,47.68999863,108.38,15,438627.821,108.385,25664.442,7822.538,Ida,7822.537758,438627.8163
103931,86014700,53,19.12,15,77390.267,19.123,8967.536,2733.31,Little Eagle,2733.310254,77390.27207
103932,86014800,53.20999908,99.32,15,401935.397,99.318,23085.497,7036.473,Eagle,7036.473343,401935.3866
103933,86015200,100,204.14,15,826153.633,204.143,14608.003,4452.528,Millstone,4452.528267,826153.6112
103934,86015300,73.69000244,33.15,15,134143.227,33.147,10232.735,3118.944,Unnamed (Otter),3118.943665,134143.2285
103935,86015600,34.24000168,66.83,15,270467.028,66.832,21091.154,6428.597,Mary,6428.59664,270467.0237
103936,86016300,53.34000015,97.93,15,396314.192,97.929,27554.145,8398.52,Limestone,8398.520346,396314.1888
103937,86016400,83.93000031,77.03,15,311716.657,77.025,14996.498,4570.942,Rice,4570.941529,311716.6578
103938,86016800,46.43999863,61.93,15,250628.172,61.93,24672.539,7520.205,Locke,7520.204928,250628.153
103939,86017100,61.13999939,36.03,15,145809.752,36.03,11232.786,3423.76,Ember,3423.76009,145809.7523
103940,86017600,85.94000244,63.62,15,257466.077,63.62,12615.43,3845.191,Melrose,3845.190877,257466.0693
103941,86017800,76.66999817,74.03,15,299612.712,74.034,13212.776,4027.262,Dog,4027.262298,299612.7022
103942,86018100,60.18999863,22.3,15,90238.946,22.298,10327.889,3147.947,Little Rock,3147.947147,90238.94609
103943,86018200,56.72000122,99.77,15,403771.238,99.772,27270.792,8312.154,Rock,8312.154178,403771.2486
103944,86018300,57.25,54.16,15,219166.262,54.156,13566.757,4135.156,Fish,4135.155604,219166.2815
103945,86018400,73.69000244,119.6,15,484024.433,119.602,19300.886,5882.922,Dutch,5882.922297,484024.4426
103946,86018800,100,188.57,15,763128.13,188.569,14292.03,4356.22,Emma,4356.219358,763128.1273
103947,86019000,75.16000366,282.16,15,1141894.586,282.162,30384.736,9261.286,Ann,9261.285845,1141894.562
103948,86019200,67.56999969,30.5,15,123443.404,30.503,9071.253,2764.923,Round,2764.923621,123443.4007
103949,86019300,49.75,90.96,15,368116.229,90.962,20793.065,6337.739,Mary,6337.739132,368116.2423
103950,86019900,43.15999985,317.59,15,1285251.805,317.586,42782.056,13039.997,Howard,13039.99687,1285251.795
103951,86020800,98.91999817,292.86,15,1185208.244,292.865,17375.792,5296.152,Swartout,5296.152048,1185208.246
103952,86021100,99.76999664,100.34,15,406061.529,100.338,14566.033,4439.736,Edward,4439.735715,406061.543
103953,86021200,100,249.04,15,1007841.45,249.038,16865.748,5140.69,Albion,5140.690631,1007841.452
103954,86021300,100,272.2,15,1101579.032,272.2,15258.277,4650.732,Henshaw,4650.732203,1101579.049
103955,86021700,33.47000122,118.18,15,478263.325,118.179,37422.44,11406.382,Granite,11406.38256,478263.2995
103956,86021800,89.95999908,41.21,15,166794.416,41.215,7011.193,2137.016,Maxim,2137.015857,166794.4134
103957,86022100,38.29000092,46.04,15,186319.002,46.039,16573.064,5051.48,Camp,5051.479702,186319.0231
103958,86022300,42.40999985,57.13,15,231210.452,57.132,22509.754,6860.987,Indian,6860.986511,231210.4619
103959,86022700,35.33000183,276.72,15,1119866.258,276.719,61397.783,18714.082,Cedar,18714.08139,1119866.266
103960,86022900,84.5,251.82,15,1019112.654,251.823,35633.372,10861.074,Mink,10861.0735,1019112.66
103961,86023000,99.70999908,147.27,15,595980.946,147.267,14480.706,4413.728,Somers,4413.727985,595980.9511
103962,86023300,36.40000153,371.23,15,1502358.735,371.233,94618.178,28839.678,Sugar,28839.67861,1502358.718
103963,86023400,44.90000153,95.96,15,388350.5,95.961,24477.468,7460.747,Bass,7460.747037,388350.5106
103964,86023800,61.45000076,36.6,15,148121.894,36.601,16171.545,4929.097,Nixon,4929.09716,148121.8828
103965,86023900,37.84000015,18.81,15,76121.068,18.81,12543.11,3823.148,Sheldon,3823.147744,76121.08234
103966,86024200,84.20999908,35.74,15,144650.869,35.743,9482.133,2890.16,Wiegand,2890.159709,144650.8726
103967,86024300,69.43000031,63.91,15,258632.249,63.908,19536.131,5954.625,Grass,5954.624284,258632.2522
103968,86024700,61.09999847,9.23,15,37349.825,9.229,5766.698,1757.693,Unnamed (Cassidy),1757.69298,37349.82443
103969,86025100,50.97999954,291.24,15,1178646.077,291.243,40948.876,12481.242,Pleasant,12481.2424,1178646.1
103970,86025201,43.06000137,717.28,15,2902798.284,717.281,171916.164,52400.152,Clearwater (East),52400.15133,2902798.279
103971,86025202,51.91999817,808.31,15,3271182.862,808.309,212308.332,64711.709,Clearwater (West),64711.71078,3271182.855
